file,price,beds,baths,sqft,yearbuilt,zip,zestimate,zlink,address,dateofsale
boston_sold_02113.csv,320000,1,1,410,1900,2113,311415,http://www.zillow.com/homedetails/5-Stillman-Pl-APT-3-Boston-MA-02113/71546144_zpid/,"5 Stillman Pl, APT 3, Boston, MA 02113",12/19/12
boston_sold_02113.csv,440000,1,1,647,1900,2113,429110,http://www.zillow.com/homedetails/26-Stillman-St-APT-5-4-Boston-MA-02113/61319661_zpid/,"26 Stillman St, APT 5-4, Boston, MA 02113",12/17/12
boston_sold_02113.csv,1250000,5,3,3920,1805,2113,658184,http://www.zillow.com/homedetails/164-Prince-St-Boston-MA-02113/59179445_zpid/,"164 Prince St, Boston, MA 02113",11/30/12
boston_sold_02113.csv,200000,1,1,356,1920,2113,0,http://www.zillow.com/homedetails/115-Salem-St-APT-16-Boston-MA-02113/67715623_zpid/,"115 Salem St, APT 16, Boston, MA 02113",11/19/12
boston_sold_02113.csv,1,1,1,388,1920,2113,250885,http://www.zillow.com/homedetails/243-North-St-APT-7-Boston-MA-02113/59181357_zpid/,"243 North St, APT 7, Boston, MA 02113",11/15/12
boston_sold_02113.csv,473000,3,1,788,1899,2113,483952,http://www.zillow.com/homedetails/38-N-Bennet-St-APT-2-Boston-MA-02113/71558269_zpid/,"38 N Bennet St, APT 2, Boston, MA 02113", 11/9/12
boston_sold_02113.csv,875000,2,2,1120,2005,2113,836227,http://www.zillow.com/homedetails/44-Prince-St-APT-308-Boston-MA-02113/81857477_zpid/,"44 Prince St, APT 308, Boston, MA 02113", 11/7/12
boston_sold_02113.csv,1,2,2,766,1899,2113,498601,http://www.zillow.com/homedetails/46-N-Bennet-St-APT-4-Boston-MA-02113/90136796_zpid/,"46 N Bennet St, APT 4, Boston, MA 02113", 11/2/12
boston_sold_02113.csv,450000,1,1,647,1899,2113,443445,http://www.zillow.com/homedetails/26-Stillman-St-APT-3-4-Boston-MA-02113/61998154_zpid/,"26 Stillman St, APT 3-4, Boston, MA 02113", 11/1/12
boston_sold_02113.csv,290000,1,1,662,1900,2113,310131,http://www.zillow.com/homedetails/126-Prince-St-APT-2-Boston-MA-02113/59179429_zpid/,"126 Prince St, APT 2, Boston, MA 02113",10/31/12
boston_sold_02113.csv,1,1,1,475,1920,2113,0,http://www.zillow.com/homedetails/139-141-Salem-St-Boston-MA-02113/59181194_zpid/,"139-141 Salem St, BOSTON, MA 02113",10/24/12
boston_sold_02113.csv,409502,1,1.5,1011,1880,2113,543481,http://www.zillow.com/homedetails/287-Hanover-St-UNIT-5-8-Boston-MA-02113/59181345_zpid/,"287 Hanover St, UNIT 5-8, Boston, MA 02113",10/24/12
boston_sold_02113.csv,515000,2,1,877,1900,2113,516692,http://www.zillow.com/homedetails/101-Prince-St-UNIT-PH2-Boston-MA-02113/81858017_zpid/,"101 Prince St, UNIT PH2, Boston, MA 02113",10/11/12
boston_sold_02113.csv,1,1,2,545,1920,2113,384344,http://www.zillow.com/homedetails/454-Hanover-St-APT-8-Boston-MA-02113/59212192_zpid/,"454 Hanover St, APT 8, Boston, MA 02113",10/10/12
boston_sold_02113.csv,661750,2,1,924,1986,2113,628379,http://www.zillow.com/homedetails/350-North-St-UNIT-300-Boston-MA-02113/59164284_zpid/,"350 North St, UNIT 300, Boston, MA 02113", 9/25/12
boston_sold_02113.csv,421000,1,1,661,2005,2113,428620,http://www.zillow.com/homedetails/44-Prince-St-APT-114-Boston-MA-02113/81859014_zpid/,"44 Prince St, APT 114, Boston, MA 02113", 9/20/12
boston_sold_02113.csv,430000,1,1,930,1986,2113,497361,http://www.zillow.com/homedetails/350-North-St-UNIT-303-Boston-MA-02113/59164287_zpid/,"350 North St, UNIT 303, Boston, MA 02113", 9/18/12
boston_sold_02113.csv,345000,3,1,623,1880,2113,380936,http://www.zillow.com/homedetails/146-Salem-St-APT-1-Boston-MA-02113/59181060_zpid/,"146 Salem St, APT 1, Boston, MA 02113", 9/10/12
boston_sold_02113.csv,1,2,1,1541,1984,2113,739826,http://www.zillow.com/homedetails/77-Salem-St-APT-2B-Boston-MA-02113/59181266_zpid/,"77 Salem St, APT 2B, Boston, MA 02113",9/7/12
boston_sold_02113.csv,1,2,1,1171,1984,2113,604131,http://www.zillow.com/homedetails/77-Salem-St-APT-7B-Boston-MA-02113/59181275_zpid/,"77 Salem St, APT 7B, Boston, MA 02113",9/6/12
boston_sold_02113.csv,350000,1,1,560,1870,2113,362263,http://www.zillow.com/homedetails/16-North-Sq-APT-3-Boston-MA-02113/59181324_zpid/,"16 North Sq, APT 3, Boston, MA 02113",9/4/12
boston_sold_02113.csv,439000,1,1,787,1900,2113,443575,http://www.zillow.com/homedetails/56-Prince-St-APT-9-Boston-MA-02113/59181202_zpid/,"56 Prince St, APT 9, Boston, MA 02113", 8/31/12
boston_sold_02113.csv,692000,3,2,1272,1900,2113,682670,http://www.zillow.com/homedetails/61-Prince-St-APT-4B-Boston-MA-02113/59181177_zpid/,"61 Prince St, APT 4B, Boston, MA 02113", 8/31/12
boston_sold_02113.csv,295000,1,1,613,1899,2113,329577,http://www.zillow.com/homedetails/162-Salem-St-APT-2-Boston-MA-02113/81857420_zpid/,"162 Salem St, APT 2, Boston, MA 02113", 8/30/12
boston_sold_02113.csv,1160000,3,2,2150,1890,2113,920366,http://www.zillow.com/homedetails/5-Tileston-St-Boston-MA-02113/59181070_zpid/,"5 Tileston St, Boston, MA 02113", 8/29/12
boston_sold_02113.csv,490000,2,1,726,1910,2113,474588,http://www.zillow.com/homedetails/7-Stillman-Pl-UNIT-5-Boston-MA-02113/71546416_zpid/,"7 Stillman Pl, UNIT 5, BOSTON, MA 02113", 8/22/12
boston_sold_02113.csv,230000,1,1,380,1900,2113,256035,http://www.zillow.com/homedetails/1-Unity-St-APT-2R-Boston-MA-02113/102987956_zpid/,"1 Unity St, APT 2R, Boston, MA 02113", 8/21/12
boston_sold_02113.csv,52000,2,1,835,1910,2113,470255,http://www.zillow.com/homedetails/24-Sheafe-St-APT-2-Boston-MA-02113/81858883_zpid/,"24 Sheafe St, APT 2, Boston, MA 02113",8/9/12
boston_sold_02113.csv,1,2,1,866,1905,2113,553112,http://www.zillow.com/homedetails/23-Margaret-St-APT-4-Boston-MA-02113/71545983_zpid/,"23 Margaret St, APT 4, Boston, MA 02113",8/7/12
boston_sold_02113.csv,544000,1,1,978,1891,2113,571590,http://www.zillow.com/homedetails/26-Stillman-St-APT-3-1-Boston-MA-02113/61319649_zpid/,"26 Stillman St, APT 3-1, Boston, MA 02113",8/1/12
boston_sold_02113.csv,1,2,1,1091,1920,2113,595622,http://www.zillow.com/homedetails/426-Hanover-St-UNIT-5-1-Boston-MA-02113/59163738_zpid/,"426 Hanover St, UNIT 5-1, Boston, MA 02113",8/1/12
boston_sold_02113.csv,468000,2,1,795,1900,2113,469939,http://www.zillow.com/homedetails/90-Salem-St-UNIT-8-Boston-MA-02113/59181294_zpid/,"90 Salem St, UNIT 8, Boston, MA 02113", 7/31/12
boston_sold_02113.csv,1,2,1,881,1870,2113,441016,http://www.zillow.com/homedetails/440-Hanover-St-APT-3B-Boston-MA-02113/59179188_zpid/,"440 Hanover St, APT 3B, Boston, MA 02113", 7/31/12
boston_sold_02113.csv,365000,1,1,442,1900,2113,366028,http://www.zillow.com/homedetails/8-Garden-Ct-APT-2-Boston-MA-02113/71558199_zpid/,"8 Garden Ct, APT 2, Boston, MA 02113", 7/30/12
boston_sold_02113.csv,680000,1,1,796,2005,2113,576862,http://www.zillow.com/homedetails/44-Prince-St-APT-411-Boston-MA-02113/81857219_zpid/,"44 Prince St, APT 411, Boston, MA 02113", 7/25/12
boston_sold_02113.csv,1,2,1,750,1899,2113,236332,http://www.zillow.com/homedetails/20-Henchman-St-APT-5-Boston-MA-02113/59163727_zpid/,"20 Henchman St, APT 5, Boston, MA 02113", 7/16/12
boston_sold_02113.csv,527000,2,1,855,1900,2113,486717,http://www.zillow.com/homedetails/61-Prince-St-APT-1B-Boston-MA-02113/59181168_zpid/,"61 Prince St, APT 1B, Boston, MA 02113", 7/16/12
boston_sold_02113.csv,386000,2,1,728,1900,2113,380811,http://www.zillow.com/homedetails/101-Prince-St-APT-2A-Boston-MA-02113/87794212_zpid/,"101 Prince St, APT 2A, Boston, MA 02113", 7/10/12
boston_sold_02113.csv,1037500,2,2,1336,1899,2113,929666,http://www.zillow.com/homedetails/26-Stillman-St-APT-5-2-Boston-MA-02113/61319659_zpid/,"26 Stillman St, APT 5-2, Boston, MA 02113", 7/10/12
boston_sold_02113.csv,1,2,3,1137,1899,2113,612357,http://www.zillow.com/homedetails/33-N-Bennet-St-APT-1-Boston-MA-02113/61319625_zpid/,"33 N Bennet St, APT 1, Boston, MA 02113", 7/10/12
boston_sold_02113.csv,435000,2,1,881,1870,2113,441015,http://www.zillow.com/homedetails/440-Hanover-St-APT-2B-Boston-MA-02113/59179184_zpid/,"440 Hanover St, APT 2B, Boston, MA 02113",7/6/12
boston_sold_02113.csv,1,2,1,668,1860,2113,393117,http://www.zillow.com/homedetails/146-Salem-St-APT-5-Boston-MA-02113/59181064_zpid/,"146 Salem St, APT 5, Boston, MA 02113",7/2/12
boston_sold_02113.csv,605000,2,2,1002,1899,2113,623136,http://www.zillow.com/homedetails/46-N-Bennet-St-APT-6-Boston-MA-02113/90138103_zpid/,"46 N Bennet St, APT 6, Boston, MA 02113",7/2/12
boston_sold_02113.csv,845000,2,2,1045,1899,2113,727282,http://www.zillow.com/homedetails/21-N-Bennet-St-UNIT-3K-Boston-MA-02113/59163817_zpid/,"21 N Bennet St, UNIT 3K, Boston, MA 02113",7/2/12
boston_sold_02113.csv,657000,2,2,1181,1899,2113,664882,http://www.zillow.com/homedetails/33-N-Bennet-St-APT-3-Boston-MA-02113/61319627_zpid/,"33 N Bennet St, APT 3, Boston, MA 02113", 6/29/12
boston_sold_02113.csv,836000,4,3,1644,1890,2113,826772,http://www.zillow.com/homedetails/8-Michelangelo-St-Boston-MA-02113/59181000_zpid/,"8 Michelangelo St, Boston, MA 02113", 6/29/12
boston_sold_02113.csv,765000,3,2.5,1843,1900,2113,828264,http://www.zillow.com/homedetails/159-Salem-St-APT-4-Boston-MA-02113/59163832_zpid/,"159 Salem St, APT 4, Boston, MA 02113", 6/29/12
boston_sold_02113.csv,520000,2,1,880,1920,2113,513694,http://www.zillow.com/homedetails/150-Salem-St-APT-4-Boston-MA-02113/63710869_zpid/,"150 Salem St, APT 4, Boston, MA 02113", 6/29/12
boston_sold_02113.csv,620000,2,1,850,2008,2113,712873,http://www.zillow.com/homedetails/64-66-Salem-St-UNIT-PH1-Boston-MA-02113/90136414_zpid/,"64-66 Salem St, UNIT PH1, Boston, MA 02113", 6/29/12
boston_sold_02113.csv,330000,1,1,569,1900,2113,345043,http://www.zillow.com/homedetails/342-344-North-St-UNIT-2B-Boston-MA-02113/59212164_zpid/,"342-344 North St, UNIT 2B, BOSTON, MA 02113", 6/28/12
boston_sold_02113.csv,1,2,1,726,1910,2113,474588,http://www.zillow.com/homedetails/7-Stillman-Pl-UNIT-3-Boston-MA-02113/71545990_zpid/,"7 Stillman Pl, UNIT 3, BOSTON, MA 02113", 6/18/12
boston_sold_02113.csv,375000,2,1,580,1898,2113,371563,http://www.zillow.com/homedetails/177-Endicott-St-APT-3-Boston-MA-02113/63711626_zpid/,"177 Endicott St, APT 3, Boston, MA 02113", 6/15/12
boston_sold_02113.csv,350000,1,1,500,1940,2113,324372,http://www.zillow.com/homedetails/32-Fleet-St-APT-1-Boston-MA-02113/59178203_zpid/,"32 Fleet St, APT 1, Boston, MA 02113", 6/13/12
boston_sold_02113.csv,290000,1,1,576,1900,2113,297858,http://www.zillow.com/homedetails/84-Prince-St-APT-1B-Boston-MA-02113/59180954_zpid/,"84 Prince St, APT 1B, Boston, MA 02113", 6/12/12
boston_sold_02113.csv,385000,2,1,570,1910,2113,379734,http://www.zillow.com/homedetails/7-Unity-St-APT-9-Boston-MA-02113/59181153_zpid/,"7 Unity St, APT 9, Boston, MA 02113",6/8/12
boston_sold_02113.csv,237000,1,1,425,1900,2113,236721,http://www.zillow.com/homedetails/26-Unity-St-APT-1-Boston-MA-02113/59181077_zpid/,"26 Unity St, APT 1, Boston, MA 02113",6/5/12
boston_sold_02113.csv,208000,1,1,310,1900,2113,208913,http://www.zillow.com/homedetails/11-Unity-St-APT-5-Boston-MA-02113/59181163_zpid/,"11 Unity St, APT 5, Boston, MA 02113",6/4/12
boston_sold_02113.csv,399000,1,1,647,1890,2113,436985,http://www.zillow.com/homedetails/57-Salem-St-UNIT-4F-Boston-MA-02113/59181239_zpid/,"57 Salem St, UNIT 4F, Boston, MA 02113",6/1/12
boston_sold_02113.csv,307500,2,1,558,1899,2113,357706,http://www.zillow.com/homedetails/4-N-Bennet-Ct-APT-7-Boston-MA-02113/71558185_zpid/,"4 N Bennet Ct, APT 7, Boston, MA 02113", 5/21/12
boston_sold_02113.csv,230000,1,1,380,1900,2113,254877,http://www.zillow.com/homedetails/1-Unity-St-APT-3R-Boston-MA-02113/102988023_zpid/,"1 Unity St, APT 3R, Boston, MA 02113", 5/18/12
boston_sold_02113.csv,609500,2,1,904,2007,2113,567713,http://www.zillow.com/homedetails/64-66-Salem-St-UNIT-5R-Boston-MA-02113/90136142_zpid/,"64-66 Salem St, UNIT 5R, BOSTON, MA 02113", 5/17/12
boston_sold_02113.csv,599000,1,1,850,2006,2113,572750,http://www.zillow.com/homedetails/64-66-Salem-St-UNIT-3R-Boston-MA-02113/90136045_zpid/,"64-66 Salem St, UNIT 3R, BOSTON, MA 02113",5/7/12
boston_sold_02113.csv,410000,1,1,835,1900,2113,464274,http://www.zillow.com/homedetails/229-233-North-St-UNIT-4-Boston-MA-02113/59212151_zpid/,"229-233 North St, UNIT 4, BOSTON, MA 02113",5/4/12
boston_sold_02113.csv,327000,1,1,503,1899,2113,330125,http://www.zillow.com/homedetails/2-Stillman-Pl-APT-4-Boston-MA-02113/59163872_zpid/,"2 Stillman Pl, APT 4, Boston, MA 02113",5/4/12
boston_sold_02113.csv,285100,1,1,538,1910,2113,286948,http://www.zillow.com/homedetails/47-Tileston-St-UNIT-5-Boston-MA-02113/59181092_zpid/,"47 Tileston St, UNIT 5, Boston, MA 02113",5/1/12
boston_sold_02113.csv,960000,3,2.5,1940,1800,2113,934442,http://www.zillow.com/homedetails/5-Tileston-Pl-Boston-MA-02113/59181071_zpid/,"5 Tileston Pl, Boston, MA 02113", 4/30/12
boston_sold_02113.csv,305000,2,1,795,1900,2113,394892,http://www.zillow.com/homedetails/99A-Prince-St-APT-1-Boston-MA-02113/59163783_zpid/,"99A Prince St, APT 1, Boston, MA 02113", 4/20/12
boston_sold_02113.csv,1,2,2,11520,1900,2113,0,http://www.zillow.com/homedetails/20-Parmenter-St-Boston-MA-02113/81962431_zpid/,"20 Parmenter St, Boston, MA 02113", 4/18/12
boston_sold_02113.csv,332000,1,1,569,1900,2113,340473,http://www.zillow.com/homedetails/342-North-St-APT-4B344-Boston-MA-02113/59212168_zpid/,"342 North St, APT 4B344, Boston, MA 02113", 4/12/12
boston_sold_02113.csv,500000,1,1,780,2006,2113,457707,http://www.zillow.com/homedetails/44-Prince-St-APT-314-Boston-MA-02113/81857505_zpid/,"44 Prince St, APT 314, Boston, MA 02113",4/3/12
boston_sold_02113.csv,380000,2,1,840,1900,2113,426196,http://www.zillow.com/homedetails/4-Lathrop-Pl-UNIT-1-Boston-MA-02113/67709661_zpid/,"4 Lathrop Pl, UNIT 1, Boston, MA 02113", 3/30/12
boston_sold_02113.csv,340000,1,1,798,1899,2113,474524,http://www.zillow.com/homedetails/187-189-North-St-UNIT-4-Boston-MA-02113/59164419_zpid/,"187-189 North St, UNIT 4, BOSTON, MA 02113", 3/29/12
boston_sold_02113.csv,382000,1,1,548,1900,2113,383617,http://www.zillow.com/homedetails/138-Prince-St-APT-9-Boston-MA-02113/59179415_zpid/,"138 Prince St, APT 9, Boston, MA 02113", 3/19/12
boston_sold_02113.csv,475000,3,1,866,1905,2113,523057,http://www.zillow.com/homedetails/23-Margaret-St-APT-2-Boston-MA-02113/71546130_zpid/,"23 Margaret St, APT 2, Boston, MA 02113", 3/15/12
boston_sold_02113.csv,350000,2,1,585,1900,2113,369265,http://www.zillow.com/homedetails/1-Unity-St-APT-3F-Boston-MA-02113/102988077_zpid/,"1 Unity St, APT 3F, Boston, MA 02113", 3/15/12
boston_sold_02113.csv,316000,1,1,640,1920,2113,360242,http://www.zillow.com/homedetails/121-Salem-St-APT-3A-Boston-MA-02113/59181222_zpid/,"121 Salem St, APT 3A, Boston, MA 02113", 3/15/12
boston_sold_02113.csv,320000,2,1,585,1900,2113,364830,http://www.zillow.com/homedetails/1-Unity-St-APT-4F-Boston-MA-02113/102987910_zpid/,"1 Unity St, APT 4F, Boston, MA 02113",3/7/12
boston_sold_02113.csv,464100,3,1,1000,1909,2113,455460,http://www.zillow.com/homedetails/19-1-2-Tileston-St-APT-1-Boston-MA-02113/63042530_zpid/,"19 1/2 Tileston St, APT 1, Boston, MA 02113",3/5/12
boston_sold_02113.csv,214000,1,1,732,2005,2113,263636,http://www.zillow.com/homedetails/44-Prince-St-APT-209-Boston-MA-02113/81857531_zpid/,"44 Prince St, APT 209, Boston, MA 02113", 2/29/12
boston_sold_02113.csv,930000,2,2,1195,1986,2113,792987,http://www.zillow.com/homedetails/350-North-St-UNIT-803-Boston-MA-02113/59164309_zpid/,"350 North St, UNIT 803, Boston, MA 02113", 2/15/12
boston_sold_02113.csv,1,1,1,546,1899,2113,324479,http://www.zillow.com/homedetails/162-Salem-St-UNIT-1-Boston-MA-02113/81857257_zpid/,"162 Salem St, UNIT 1, Boston, MA 02113", 2/15/12
boston_sold_02113.csv,565000,3,1,1091,1920,2113,608227,http://www.zillow.com/homedetails/426-Hanover-St-UNIT-3-1-Boston-MA-02113/59163736_zpid/,"426 Hanover St, UNIT 3-1, Boston, MA 02113",12/28/11
boston_sold_02113.csv,240000,1,1,460,1920,2113,278976,http://www.zillow.com/homedetails/121-Salem-St-APT-4C-Boston-MA-02113/59181227_zpid/,"121 Salem St, APT 4C, Boston, MA 02113",12/23/11
boston_sold_02113.csv,265000,1,1,546,1899,2113,324479,http://www.zillow.com/homedetails/162-Salem-St-APT-3-Boston-MA-02113/81857709_zpid/,"162 Salem St, APT 3, Boston, MA 02113",12/16/11
boston_sold_02113.csv,1,2,1,810,1900,2113,454688,http://www.zillow.com/homedetails/11-13-Thacher-St-UNIT-6-Boston-MA-02113/59163660_zpid/,"11-13 Thacher St, UNIT 6, BOSTON, MA 02113", 12/1/11
boston_sold_02113.csv,410000,2,2,766,1905,2113,502728,http://www.zillow.com/homedetails/46-N-Bennet-St-APT-3-Boston-MA-02113/90138414_zpid/,"46 N Bennet St, APT 3, Boston, MA 02113", 12/1/11
boston_sold_02113.csv,499900,3,2,1233,1899,2113,688112,http://www.zillow.com/homedetails/4-N-Bennet-Ct-APT-2-Boston-MA-02113/71558205_zpid/,"4 N Bennet Ct, APT 2, Boston, MA 02113",11/21/11
boston_sold_02113.csv,261000,1,1,380,1910,2113,255218,http://www.zillow.com/homedetails/2-Stillman-Pl-APT-3-Boston-MA-02113/59163871_zpid/,"2 Stillman Pl, APT 3, Boston, MA 02113", 11/4/11
boston_sold_02113.csv,379000,2,1,625,1900,2113,392624,http://www.zillow.com/homedetails/174-Salem-St-APT-4-Boston-MA-02113/59181006_zpid/,"174 Salem St, APT 4, Boston, MA 02113",10/28/11
boston_sold_02113.csv,1,2,1,715,1900,2113,407840,http://www.zillow.com/homedetails/136-Prince-St-APT-11-Boston-MA-02113/59179427_zpid/,"136 Prince St, APT 11, Boston, MA 02113",10/21/11
boston_sold_02113.csv,510000,3,2.5,1500,1880,2113,756025,http://www.zillow.com/homedetails/11-Thacher-Ct-Boston-MA-02113/59179463_zpid/,"11 Thacher Ct, Boston, MA 02113",10/17/11
boston_sold_02113.csv,270000,1,1,530,1900,2113,289319,http://www.zillow.com/homedetails/22-Cooper-St-APT-2-Boston-MA-02113/59181302_zpid/,"22 Cooper St, APT 2, Boston, MA 02113", 10/7/11
boston_sold_02113.csv,950000,3,1,800,1900,2113,0,http://www.zillow.com/homedetails/90-92-Endicott-St-Boston-MA-02113/59180992_zpid/,"90-92 Endicott St, BOSTON, MA 02113", 10/4/11
boston_sold_02113.csv,1,2,1,1133,1984,2113,585201,http://www.zillow.com/homedetails/77-Salem-St-APT-5B-Boston-MA-02113/59181271_zpid/,"77 Salem St, APT 5B, Boston, MA 02113", 10/3/11
boston_sold_02113.csv,1,2,1,795,1910,2113,430146,http://www.zillow.com/homedetails/160-Salem-St-APT-4-Boston-MA-02113/59181050_zpid/,"160 Salem St, APT 4, Boston, MA 02113", 9/19/11
boston_sold_02113.csv,1,2,1,746,1910,2113,474703,http://www.zillow.com/homedetails/7-Stillman-Pl-UNIT-4-Boston-MA-02113/71546248_zpid/,"7 Stillman Pl, UNIT 4, BOSTON, MA 02113", 9/16/11
boston_sold_02113.csv,339000,1,1,798,1899,2113,473237,http://www.zillow.com/homedetails/187-189-North-St-UNIT-6-Boston-MA-02113/59164421_zpid/,"187-189 North St, UNIT 6, BOSTON, MA 02113", 9/12/11
boston_sold_02113.csv,432000,2,1,682,1899,2113,455801,http://www.zillow.com/homedetails/135-137-Salem-St-UNIT-6-Boston-MA-02113/81857698_zpid/,"135-137 Salem St, UNIT 6, BOSTON, MA 02113",9/8/11
boston_sold_02113.csv,335000,3,1,718,1900,2113,0,http://www.zillow.com/homedetails/2-Prince-St-UNIT-2-Boston-MA-02113/81858737_zpid/,"2 Prince St, UNIT 2, Boston, MA 02113",9/2/11
boston_sold_02113.csv,517125,3,2,1336,1885,2113,644628,http://www.zillow.com/homedetails/156-Prince-St-APT-10-Boston-MA-02113/59179446_zpid/,"156 Prince St, APT 10, Boston, MA 02113",9/1/11
boston_sold_02113.csv,250000,1,1,459,1890,2113,237829,http://www.zillow.com/homedetails/19-Charter-St-APT-3-Boston-MA-02113/59179212_zpid/,"19 Charter St, APT 3, Boston, MA 02113",9/1/11
boston_sold_02113.csv,1150000,5,4,2945,1900,2113,1093992,http://www.zillow.com/homedetails/3-Garden-Ct-Boston-MA-02113/59178215_zpid/,"3 Garden Ct, Boston, MA 02113", 8/31/11
boston_sold_02113.csv,362000,1,1.5,769,1899,2113,469486,http://www.zillow.com/homedetails/158-Endicott-St-UNIT-1-Boston-MA-02113/90137077_zpid/,"158 Endicott St, UNIT 1, Boston, MA 02113", 8/29/11
boston_sold_02113.csv,830000,2,2,1034,1920,2113,665436,http://www.zillow.com/homedetails/21-N-Bennet-St-UNIT-2L-Boston-MA-02113/59163808_zpid/,"21 N Bennet St, UNIT 2L, Boston, MA 02113", 8/26/11
boston_sold_02113.csv,202000,1,1,505,1850,2113,223820,http://www.zillow.com/homedetails/38A-Charter-St-APT-9-Boston-MA-02113/59181123_zpid/,"38A Charter St, APT 9, Boston, MA 02113", 8/25/11
boston_sold_02113.csv,256000,1,1,461,1900,2113,272437,http://www.zillow.com/homedetails/11-13-Thacher-St-UNIT-7-Boston-MA-02113/59163661_zpid/,"11-13 Thacher St, UNIT 7, BOSTON, MA 02113", 8/24/11
boston_sold_02113.csv,240000,1,1,461,1900,2113,272779,http://www.zillow.com/homedetails/11-13-Thacher-St-UNIT-1-Boston-MA-02113/59163655_zpid/,"11-13 Thacher St, UNIT 1, BOSTON, MA 02113", 8/19/11
boston_sold_02113.csv,1,1,1,500,1910,2113,311713,http://www.zillow.com/homedetails/160-Salem-St-APT-9-Boston-MA-02113/59181055_zpid/,"160 Salem St, APT 9, Boston, MA 02113", 8/17/11
boston_sold_02113.csv,435000,2,1,3604,1910,2113,641699,http://www.zillow.com/homedetails/19-Cooper-St-Boston-MA-02113/59180867_zpid/,"19 Cooper St, Boston, MA 02113", 8/12/11
boston_sold_02113.csv,360000,2,1,819,1900,2113,416436,http://www.zillow.com/homedetails/440-Hanover-St-APT-5D-Boston-MA-02113/59179198_zpid/,"440 Hanover St, APT 5D, Boston, MA 02113", 8/11/11
boston_sold_02113.csv,620000,3,1,1197,1900,2113,635086,http://www.zillow.com/homedetails/61-Prince-St-APT-2D-Boston-MA-02113/59181171_zpid/,"61 Prince St, APT 2D, Boston, MA 02113",8/4/11
boston_sold_02113.csv,425000,1,1,600,1900,2113,410790,http://www.zillow.com/homedetails/22-Cooper-St-APT-4-Boston-MA-02113/59181304_zpid/,"22 Cooper St, APT 4, Boston, MA 02113",8/3/11
boston_sold_02113.csv,290000,1,1,561,1900,2113,373715,http://www.zillow.com/homedetails/243-North-St-APT-3-Boston-MA-02113/59181353_zpid/,"243 North St, APT 3, Boston, MA 02113", 7/18/11
boston_sold_02113.csv,380000,2,1,730,1901,2113,406117,http://www.zillow.com/homedetails/36-Hull-St-APT-2-Boston-MA-02113/59181019_zpid/,"36 Hull St, APT 2, Boston, MA 02113", 7/15/11
